"unit_id","student_id","week","provider","model","tier","replicate","profile","rater_id","codes","n_codes","cq_type","conf_primary","conf_cq","mode_primary","repaired","secs","cached","ok","error","is_positive","is_negative","is_self_awareness","is_no_comment"
"S03_w07_u02","S03",7,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",1,"main","llm:DeepSeek-V4-Flash-DSpark","No comment",1,,"0.95",,"prompt",,0.8,TRUE,TRUE,"",FALSE,FALSE,FALSE,TRUE
"S03_w10_u01","S03",10,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",1,"main","llm:DeepSeek-V4-Flash-DSpark","Positive",1,,"1",,"prompt",,0.7,TRUE,TRUE,"",TRUE,FALSE,FALSE,FALSE
"S03_w10_u02","S03",10,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",1,"main","llm:DeepSeek-V4-Flash-DSpark","Self awareness",1,"Metacognitive","0.9","0.9","prompt",,4.99,TRUE,TRUE,"",FALSE,FALSE,TRUE,FALSE
"S04_w01_u01","S04",1,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",1,"main","llm:DeepSeek-V4-Flash-DSpark","Negative",1,,"0.9",,"prompt",,4.7,TRUE,TRUE,"",FALSE,TRUE,FALSE,FALSE
"S04_w01_u02","S04",1,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",1,"main","llm:DeepSeek-V4-Flash-DSpark","Self awareness",1,"Metacognitive","0.9","0.95","prompt",,4.49,TRUE,TRUE,"",FALSE,FALSE,TRUE,FALSE
"S04_w04_u01","S04",4,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",1,"main","llm:DeepSeek-V4-Flash-DSpark","Positive | Negative",2,,"0.9",,"prompt",,1.49,TRUE,TRUE,"",TRUE,TRUE,FALSE,FALSE
"S04_w04_u02","S04",4,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",1,"main","llm:DeepSeek-V4-Flash-DSpark","No comment",1,,"1",,"prompt",,0.66,TRUE,TRUE,"",FALSE,FALSE,FALSE,TRUE
"S04_w07_u01","S04",7,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",1,"main","llm:DeepSeek-V4-Flash-DSpark","Positive",1,,"0.95",,"prompt",,1.25,TRUE,TRUE,"",TRUE,FALSE,FALSE,FALSE
"S04_w07_u02","S04",7,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",1,"main","llm:DeepSeek-V4-Flash-DSpark","Negative",1,,"0.9",,"prompt",,1.61,TRUE,TRUE,"",FALSE,TRUE,FALSE,FALSE
"S04_w10_u01","S04",10,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",1,"main","llm:DeepSeek-V4-Flash-DSpark","No comment",1,,"1",,"prompt",,0.9,TRUE,TRUE,"",FALSE,FALSE,FALSE,TRUE
"S04_w10_u02","S04",10,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",1,"main","llm:DeepSeek-V4-Flash-DSpark","Self awareness",1,"Metacognitive","0.95","0.95","prompt",,3.21,TRUE,TRUE,"",FALSE,FALSE,TRUE,FALSE
"S05_w01_u01","S05",1,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",1,"main","llm:DeepSeek-V4-Flash-DSpark","Positive | Self awareness",2,"Motivational","0.95","0.9","prompt",,2.43,TRUE,TRUE,"",TRUE,FALSE,TRUE,FALSE
"S05_w01_u02","S05",1,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",1,"main","llm:DeepSeek-V4-Flash-DSpark","No comment",1,,"1",,"prompt",,0.9,TRUE,TRUE,"",FALSE,FALSE,FALSE,TRUE
"S05_w04_u01","S05",4,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",1,"main","llm:DeepSeek-V4-Flash-DSpark","Positive",1,,"0.9",,"prompt",,6.82,TRUE,TRUE,"",TRUE,FALSE,FALSE,FALSE
"S05_w04_u02","S05",4,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",1,"main","llm:DeepSeek-V4-Flash-DSpark","Negative",1,,"1",,"prompt",,0.98,TRUE,TRUE,"",FALSE,TRUE,FALSE,FALSE
"S05_w07_u01","S05",7,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",1,"main","llm:DeepSeek-V4-Flash-DSpark","Positive",1,,"1",,"prompt",,0.81,TRUE,TRUE,"",TRUE,FALSE,FALSE,FALSE
"S05_w07_u02","S05",7,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",1,"main","llm:DeepSeek-V4-Flash-DSpark","Self awareness",1,"Metacognitive","0.95","0.9","prompt",,2.52,TRUE,TRUE,"",FALSE,FALSE,TRUE,FALSE
"S05_w10_u01","S05",10,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",1,"main","llm:DeepSeek-V4-Flash-DSpark","Negative",1,,"0.9",,"prompt",,1.91,TRUE,TRUE,"",FALSE,TRUE,FALSE,FALSE
"S05_w10_u02","S05",10,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",1,"main","llm:DeepSeek-V4-Flash-DSpark","Positive",1,,"0.9",,"prompt",,1.22,TRUE,TRUE,"",TRUE,FALSE,FALSE,FALSE
"S05_w10_u03","S05",10,"fgcz_vllm","DeepSeek-V4-Flash-DSpark","fgcz",1,"main","llm:DeepSeek-V4-Flash-DSpark","Self awareness",1,"Metacognitive","0.95","0.95","prompt",,3.12,TRUE,TRUE,"",FALSE,FALSE,TRUE,FALSE
